Energy(eV)+1j*SigmaT (microns) 	Weights
(8326019844.691908+10j)	(7.095914136436608+0j)
(8139422863.48176+10j)	(7.095914136436608+0j)
(8175631148.562563+10j)	(7.095914136436608+0j)
(8069051334.785084+10j)	(7.095914136436608+0j)
(8196790486.228689+10j)	(6.841907288535247+0j)
(8099276679.906364+10j)	(6.841907288535247+0j)
(8128973875.611188+10j)	(6.841907288535247+0j)
(8330172775.08366+10j)	(6.841907288535247+0j)
(8030698011.95735+10j)	(6.841907288535247+0j)
(8053380859.252306+10j)	(6.841907288535247+0j)
(7716202598.668091+10j)	(6.841907288535247+0j)
(7964813519.598209+10j)	(6.841907288535247+0j)
(8038503818.490997+10j)	(6.841907288535247+0j)
(7846445664.734396+10j)	(6.841907288535247+0j)
(8340594239.773956+10j)	(6.841907288535247+0j)
(8391923799.681573+10j)	(6.841907288535247+0j)
(8214330638.605274+10j)	(6.841907288535247+0j)
(8335033094.036036+10j)	(6.841907288535247+0j)
(8308357018.869999+10j)	(6.841907288535247+0j)
(8309658188.217838+10j)	(6.841907288535247+0j)
(8326849637.36521+10j)	(6.841907288535247+0j)
(8000147732.206736+10j)	(6.841907288535247+0j)
(8291600168.342083+10j)	(6.841907288535247+0j)
(8293299619.932894+10j)	(6.841907288535247+0j)
(8328671156.323948+10j)	(6.841907288535247+0j)
(8314712170.708132+10j)	(6.841907288535247+0j)
(8324810851.380545+10j)	(6.841907288535247+0j)
(8184852956.670479+10j)	(6.841907288535247+0j)
(7897030684.816101+10j)	(6.841907288535247+0j)
(8251586134.188325+10j)	(6.841907288535247+0j)
(8331230951.6934185+10j)	(6.841907288535247+0j)
(8203324478.837029+10j)	(6.841907288535247+0j)
(8326085531.368961+10j)	(6.841907288535247+0j)
(8361289658.091806+10j)	(6.841907288535247+0j)
(8388051936.670524+10j)	(6.841907288535247+0j)
(8269551310.238146+10j)	(6.841907288535247+0j)
(8165661306.489019+10j)	(6.841907288535247+0j)
(8217128902.342645+10j)	(6.841907288535247+0j)
(8060766786.979135+10j)	(6.841907288535247+0j)
(8001370345.750228+10j)	(6.841907288535247+0j)
(8289473050.06447+10j)	(6.841907288535247+0j)
(8197818816.763334+10j)	(6.841907288535247+0j)
(8080752139.69994+10j)	(6.841907288535247+0j)
(8134645093.064964+10j)	(6.841907288535247+0j)
(8172169198.501532+10j)	(6.841907288535247+0j)
(7492835796.312403+10j)	(6.841907288535247+0j)
(8013345461.20457+10j)	(6.841907288535247+0j)
(8360365367.17749+10j)	(6.841907288535247+0j)
(8170944718.66629+10j)	(6.841907288535247+0j)
(7784799995.891471+10j)	(6.841907288535247+0j)
(8316922276.803442+10j)	(6.841907288535247+0j)
(8281429134.149625+10j)	(6.841907288535247+0j)
(8385157587.276279+10j)	(6.841907288535247+0j)
(8245617500.901946+10j)	(6.841907288535247+0j)
(8069521108.6337185+10j)	(6.841907288535247+0j)
(8344347642.574607+10j)	(6.841907288535247+0j)
(8324626553.2167225+10j)	(6.841907288535247+0j)
(8031182436.604269+10j)	(6.841907288535247+0j)
(7915539985.551466+10j)	(6.841907288535247+0j)
(8298744406.054591+10j)	(6.841907288535247+0j)
(8348395110.446459+10j)	(6.841907288535247+0j)
(8315627047.044395+10j)	(6.841907288535247+0j)
(8317810953.746571+10j)	(6.841907288535247+0j)
(8295473573.2409115+10j)	(6.841907288535247+0j)
(8243752644.546533+10j)	(6.841907288535247+0j)
(8300300136.614334+10j)	(6.841907288535247+0j)
(7973217923.564812+10j)	(6.841907288535247+0j)
(8402058438.294976+10j)	(6.841907288535247+0j)
(8120842260.813259+10j)	(6.841907288535247+0j)
(8166961131.738816+10j)	(6.841907288535247+0j)
(8226058727.706726+10j)	(6.841907288535247+0j)
(8081527669.006731+10j)	(6.841907288535247+0j)
(8347418905.175885+10j)	(6.841907288535247+0j)
(8272760967.86819+10j)	(6.841907288535247+0j)
(8156813769.177771+10j)	(6.841907288535247+0j)
(7957647538.524645+10j)	(6.841907288535247+0j)
(7479128141.706223+10j)	(6.841907288535247+0j)
(8141910770.555466+10j)	(6.841907288535247+0j)
(8251759755.671987+10j)	(6.841907288535247+0j)
(8361372594.451108+10j)	(6.841907288535247+0j)
(8354226129.746447+10j)	(6.841907288535247+0j)
(8354885910.488726+10j)	(6.841907288535247+0j)
(8169663858.968291+10j)	(6.841907288535247+0j)
(8356456065.31908+10j)	(6.841907288535247+0j)
(8196898615.717167+10j)	(6.841907288535247+0j)
(8355351475.920791+10j)	(6.841907288535247+0j)
(8359393843.547871+10j)	(6.841907288535247+0j)
(8332756605.243561+10j)	(6.841907288535247+0j)
(8332992676.197427+10j)	(6.841907288535247+0j)
(8322459921.765738+10j)	(6.841907288535247+0j)
(8181509558.11096+10j)	(6.841907288535247+0j)
(7821871821.548211+10j)	(6.841907288535247+0j)
(8385879570.200251+10j)	(6.841907288535247+0j)
(8271629264.733784+10j)	(6.841907288535247+0j)
(8284622200.631707+10j)	(6.841907288535247+0j)
(8293802411.60705+10j)	(6.841907288535247+0j)
(7797913292.472754+10j)	(6.841907288535247+0j)
(8004552681.850487+10j)	(6.841907288535247+0j)
(8240869850.27116+10j)	(6.841907288535247+0j)
(7943393095.548571+10j)	(6.841907288535247+0j)
(8082374478.054345+10j)	(6.841907288535247+0j)
(8096000758.105654+10j)	(6.841907288535247+0j)
(8033860381.695625+10j)	(6.841907288535247+0j)
(8305048741.579712+10j)	(6.841907288535247+0j)
(8057567891.361988+10j)	(6.841907288535247+0j)
(8208835845.94162+10j)	(6.841907288535247+0j)
(8088295315.863602+10j)	(6.841907288535247+0j)
(8315638605.58073+10j)	(6.841907288535247+0j)
(8188501664.626347+10j)	(6.841907288535247+0j)
(8260680412.570978+10j)	(6.841907288535247+0j)
(8031639260.356289+10j)	(6.841907288535247+0j)
(8204655227.654535+10j)	(6.841907288535247+0j)
(8317477308.959677+10j)	(6.841907288535247+0j)
(8263493573.5653515+10j)	(6.841907288535247+0j)
(8214930317.871823+10j)	(6.841907288535247+0j)
(8393079629.021997+10j)	(6.841907288535247+0j)
(8329741519.705353+10j)	(6.841907288535247+0j)
(8155379777.7875805+10j)	(6.841907288535247+0j)
(8261711401.436867+10j)	(6.841907288535247+0j)
(8226464555.876194+10j)	(6.841907288535247+0j)
(7875160037.77996+10j)	(6.841907288535247+0j)
(8276143053.988123+10j)	(6.841907288535247+0j)
(7888895585.519687+10j)	(6.841907288535247+0j)
(8178156069.489974+10j)	(6.841907288535247+0j)
(8264919857.182261+10j)	(6.841907288535247+0j)
(8151581122.921667+10j)	(6.841907288535247+0j)
(8219812999.171094+10j)	(6.841907288535247+0j)
(8312717083.235971+10j)	(6.841907288535247+0j)
(8188622564.100594+10j)	(6.841907288535247+0j)
(8299298922.077465+10j)	(6.841907288535247+0j)
(8311891763.2813225+10j)	(6.841907288535247+0j)
(8185099230.349062+10j)	(6.841907288535247+0j)
(8351534931.511662+10j)	(6.841907288535247+0j)
(8305290032.905181+10j)	(6.841907288535247+0j)
(8040774647.415592+10j)	(6.841907288535247+0j)
(8244964688.057787+10j)	(6.841907288535247+0j)
(8313880929.454218+10j)	(6.841907288535247+0j)
(8268263460.125474+10j)	(7.06666831988307+0j)
(8325910609.1611595+10j)	(7.06666831988307+0j)
(8072699680.504324+10j)	(7.06666831988307+0j)
(8112787027.621703+10j)	(7.06666831988307+0j)
(8318369496.328222+10j)	(7.06666831988307+0j)
(8276732901.3922+10j)	(7.06666831988307+0j)
(7845541876.527283+10j)	(7.06666831988307+0j)
(8247880623.309273+10j)	(7.06666831988307+0j)
(8153700726.722402+10j)	(7.06666831988307+0j)
(8247057894.945225+10j)	(7.06666831988307+0j)
(7906528029.901234+10j)	(7.06666831988307+0j)
(7990903310.256277+10j)	(7.06666831988307+0j)
(8324076565.024933+10j)	(7.06666831988307+0j)
(8368826495.979921+10j)	(7.06666831988307+0j)
(8386600806.047227+10j)	(7.06666831988307+0j)
(7886212252.968468+10j)	(7.06666831988307+0j)
(8228822341.571093+10j)	(7.06666831988307+0j)
(7646071907.081431+10j)	(7.06666831988307+0j)
(8334211232.788597+10j)	(7.06666831988307+0j)
(8296877108.254417+10j)	(7.06666831988307+0j)
(8242372987.153235+10j)	(7.06666831988307+0j)
(8169704236.660429+10j)	(7.06666831988307+0j)
(8362430839.990917+10j)	(7.06666831988307+0j)
(8340886557.010384+10j)	(7.06666831988307+0j)
(8216581998.144785+10j)	(7.06666831988307+0j)
(8170517781.257193+10j)	(7.06666831988307+0j)
(8353102319.409176+10j)	(7.06666831988307+0j)
(8384043926.760454+10j)	(7.06666831988307+0j)
(8271453862.098684+10j)	(7.06666831988307+0j)
(8302532684.935354+10j)	(7.06666831988307+0j)
(8108969459.534239+10j)	(7.06666831988307+0j)
(8332711673.235899+10j)	(7.06666831988307+0j)
(8060998201.815349+10j)	(7.06666831988307+0j)
(8300487874.537717+10j)	(7.06666831988307+0j)
(7978018202.187088+10j)	(7.06666831988307+0j)
(8231589646.31588+10j)	(7.06666831988307+0j)
(8354074218.891886+10j)	(7.06666831988307+0j)
(8305429670.820858+10j)	(7.06666831988307+0j)
(8293576044.953696+10j)	(7.06666831988307+0j)
(8226852605.192939+10j)	(7.06666831988307+0j)
(7818653226.942316+10j)	(7.06666831988307+0j)
(8172768468.530239+10j)	(7.06666831988307+0j)
(8183407082.607491+10j)	(7.06666831988307+0j)
(8313893789.475922+10j)	(7.06666831988307+0j)
(8008536045.421333+10j)	(7.06666831988307+0j)
(8291707845.824736+10j)	(7.06666831988307+0j)
(7987256564.171492+10j)	(7.06666831988307+0j)
(8374125022.074663+10j)	(7.06666831988307+0j)
(8316083116.526187+10j)	(7.06666831988307+0j)
(8160583202.402562+10j)	(7.06666831988307+0j)
(8111727384.975424+10j)	(7.06666831988307+0j)
(7916770992.560083+10j)	(7.06666831988307+0j)
(8299690997.816197+10j)	(7.06666831988307+0j)
(8363174831.78098+10j)	(7.06666831988307+0j)
(8249112768.37455+10j)	(7.06666831988307+0j)
(7929558754.207349+10j)	(7.06666831988307+0j)
(8293136967.683983+10j)	(7.06666831988307+0j)
(8346543807.658083+10j)	(7.06666831988307+0j)
(8139422701.680456+10j)	(7.06666831988307+0j)
(8182414965.347275+10j)	(7.06666831988307+0j)
(7971840534.09935+10j)	(7.06666831988307+0j)
(8183045626.055614+10j)	(7.06666831988307+0j)
(8236626284.942219+10j)	(7.06666831988307+0j)
(8281008475.817486+10j)	(7.06666831988307+0j)
(8371302667.970559+10j)	(7.06666831988307+0j)
(8356397948.815028+10j)	(7.06666831988307+0j)
(8202820771.15365+10j)	(7.06666831988307+0j)
(8320422473.945151+10j)	(7.06666831988307+0j)
(8249353010.766421+10j)	(7.06666831988307+0j)
(8251065600.553904+10j)	(7.06666831988307+0j)
(8388437891.85503+10j)	(7.06666831988307+0j)
(8257940801.155057+10j)	(7.06666831988307+0j)
(8273117518.878105+10j)	(7.06666831988307+0j)
(8154943945.40571+10j)	(7.06666831988307+0j)
(8152163026.720758+10j)	(7.06666831988307+0j)
(8261938150.447361+10j)	(7.06666831988307+0j)
(8264399796.401682+10j)	(7.06666831988307+0j)
(8268306983.825392+10j)	(7.06666831988307+0j)
(8176349348.059633+10j)	(7.06666831988307+0j)
(8330170107.7846575+10j)	(7.06666831988307+0j)
(8285162169.289811+10j)	(7.06666831988307+0j)
(8377328083.048044+10j)	(7.06666831988307+0j)
(8248177876.426947+10j)	(7.06666831988307+0j)
(8347934675.422426+10j)	(7.06666831988307+0j)
(8168793279.423355+10j)	(7.06666831988307+0j)
(8366364174.723558+10j)	(7.06666831988307+0j)
(8279190885.93824+10j)	(7.06666831988307+0j)
(7986850541.326235+10j)	(7.06666831988307+0j)
(7877115606.134701+10j)	(7.06666831988307+0j)
(7776823335.732808+10j)	(7.06666831988307+0j)
(8358265099.080776+10j)	(7.06666831988307+0j)
(8345280171.755892+10j)	(7.06666831988307+0j)
(8348317246.178614+10j)	(7.06666831988307+0j)
(8093422652.008638+10j)	(7.06666831988307+0j)
(8209579290.6540165+10j)	(7.06666831988307+0j)
(8298197227.296064+10j)	(7.06666831988307+0j)
(8343609574.79188+10j)	(7.06666831988307+0j)
(7861243012.44975+10j)	(7.06666831988307+0j)
(8330226291.893051+10j)	(7.06666831988307+0j)
(8369177201.493025+10j)	(7.06666831988307+0j)
(8252146287.698248+10j)	(7.06666831988307+0j)
(8174166327.647463+10j)	(7.06666831988307+0j)
(8180470731.807756+10j)	(7.06666831988307+0j)
(7887260274.422249+10j)	(7.06666831988307+0j)
(8315136427.431198+10j)	(7.06666831988307+0j)
(8292142508.668336+10j)	(7.06666831988307+0j)
(8116287388.065905+10j)	(7.06666831988307+0j)
(8292160794.491299+10j)	(7.06666831988307+0j)
(8364863145.824497+10j)	(7.06666831988307+0j)
(8153657110.176186+10j)	(7.06666831988307+0j)
(7826222729.195674+10j)	(7.06666831988307+0j)
(8301775148.143225+10j)	(7.06666831988307+0j)
(8147118575.394627+10j)	(7.06666831988307+0j)
(8290112876.902895+10j)	(7.06666831988307+0j)
(8282943679.109707+10j)	(7.06666831988307+0j)
(8292951248.117722+10j)	(7.06666831988307+0j)
(8326702731.655852+10j)	(7.06666831988307+0j)
(7999300090.228394+10j)	(7.06666831988307+0j)
(8244513416.96731+10j)	(7.06666831988307+0j)
(8340604550.397652+10j)	(7.06666831988307+0j)
(8312175351.315035+10j)	(7.06666831988307+0j)
(8346197279.362575+10j)	(7.06666831988307+0j)
(8291903310.573519+10j)	(7.06666831988307+0j)
(8258594942.430557+10j)	(7.06666831988307+0j)
(8350784821.138236+10j)	(7.06666831988307+0j)
(8309350213.313613+10j)	(7.06666831988307+0j)
(7502579950.810913+10j)	(7.06666831988307+0j)
(8072280740.079384+10j)	(7.06666831988307+0j)
(8316939969.387335+10j)	(7.06666831988307+0j)
(8023050774.584198+10j)	(7.06666831988307+0j)
(8219485974.440795+10j)	(7.06666831988307+0j)
(8127754966.566788+10j)	(7.06666831988307+0j)
(8072190826.4134865+10j)	(7.06666831988307+0j)
(8174900503.504946+10j)	(7.06666831988307+0j)
(8246319768.188542+10j)	(7.06666831988307+0j)
(8285566701.011361+10j)	(7.06666831988307+0j)
(8257370122.915152+10j)	(7.06666831988307+0j)
(8220744996.6756935+10j)	(7.06666831988307+0j)
(8217348617.672176+10j)	(7.06666831988307+0j)
(8292704730.446205+10j)	(7.06666831988307+0j)
(8005884427.171509+10j)	(7.06666831988307+0j)
(8057259755.627269+10j)	(6.946067720357567+0j)
(8024132766.237633+10j)	(6.946067720357567+0j)
(8269869894.732195+10j)	(6.946067720357567+0j)
(8003511354.288637+10j)	(6.946067720357567+0j)
(7751990855.458151+10j)	(6.946067720357567+0j)
(8359182619.8771715+10j)	(6.946067720357567+0j)
(8265254946.025496+10j)	(6.946067720357567+0j)
(8297032477.598829+10j)	(6.946067720357567+0j)
(8301980182.423349+10j)	(6.946067720357567+0j)
(8044100927.853238+10j)	(6.946067720357567+0j)
(8195538325.582+10j)	(6.946067720357567+0j)
(8299937126.590267+10j)	(6.946067720357567+0j)
(8226599166.370859+10j)	(6.946067720357567+0j)
(8393305478.488417+10j)	(6.946067720357567+0j)
(8345671747.22389+10j)	(6.946067720357567+0j)
(7409709507.495753+10j)	(6.946067720357567+0j)
(8195873304.997123+10j)	(6.946067720357567+0j)
(8375039711.866755+10j)	(6.946067720357567+0j)
(8250012150.588491+10j)	(6.946067720357567+0j)
(8344172097.261839+10j)	(6.946067720357567+0j)
(8249778848.216423+10j)	(6.946067720357567+0j)
(7873242470.156796+10j)	(6.946067720357567+0j)
(8252059512.878869+10j)	(6.946067720357567+0j)
(8293309944.11281+10j)	(6.946067720357567+0j)
(8351412681.605427+10j)	(6.946067720357567+0j)
(8274901820.172553+10j)	(6.946067720357567+0j)
(8284389056.325697+10j)	(6.946067720357567+0j)
(8189485683.2162+10j)	(6.946067720357567+0j)
(8177805292.053139+10j)	(6.946067720357567+0j)
(7746042788.040131+10j)	(6.946067720357567+0j)
(8048937301.865888+10j)	(6.946067720357567+0j)
(8330329781.728763+10j)	(6.946067720357567+0j)
(8277935526.952247+10j)	(6.946067720357567+0j)
(8289949582.596308+10j)	(6.946067720357567+0j)
(8313483263.345231+10j)	(6.946067720357567+0j)
(8361781958.122971+10j)	(6.946067720357567+0j)
(8108885831.341185+10j)	(6.946067720357567+0j)
(7937399488.330824+10j)	(6.946067720357567+0j)
(8289441942.978107+10j)	(6.946067720357567+0j)
(8325587944.945112+10j)	(6.946067720357567+0j)
(8133116241.252438+10j)	(6.946067720357567+0j)
(8239086537.037943+10j)	(6.946067720357567+0j)
(8040996561.579814+10j)	(6.946067720357567+0j)
(7587555520.42818+10j)	(6.946067720357567+0j)
(8201152799.694208+10j)	(6.946067720357567+0j)
(7815606266.945131+10j)	(6.946067720357567+0j)
(8297306299.833585+10j)	(6.946067720357567+0j)
(8339205057.845036+10j)	(6.946067720357567+0j)
(8132273716.031765+10j)	(6.946067720357567+0j)
(8309576071.853889+10j)	(6.946067720357567+0j)
(8349252083.602189+10j)	(6.946067720357567+0j)
(8254718700.7860365+10j)	(6.946067720357567+0j)
(8271072411.449218+10j)	(6.946067720357567+0j)
(8185206026.829641+10j)	(6.946067720357567+0j)
(8136602142.124014+10j)	(6.946067720357567+0j)
(8275041669.044666+10j)	(6.946067720357567+0j)
(8329825808.0788555+10j)	(6.946067720357567+0j)
(8360905192.144666+10j)	(6.946067720357567+0j)
(8305215510.158735+10j)	(6.946067720357567+0j)
(7981023211.020357+10j)	(6.946067720357567+0j)
(8257546646.860991+10j)	(6.946067720357567+0j)
(8193603332.077358+10j)	(6.946067720357567+0j)
(8338284257.8629875+10j)	(6.946067720357567+0j)
(8218638774.867996+10j)	(6.946067720357567+0j)
(8289088289.74597+10j)	(6.946067720357567+0j)
(8064227452.007675+10j)	(6.946067720357567+0j)
(8245111968.545231+10j)	(6.946067720357567+0j)
(8307935416.454599+10j)	(6.946067720357567+0j)
(7933667049.118164+10j)	(6.946067720357567+0j)
(7821539672.99683+10j)	(6.946067720357567+0j)
(8345161860.283878+10j)	(6.946067720357567+0j)
(8044730569.41663+10j)	(6.946067720357567+0j)
(8381415146.850298+10j)	(6.946067720357567+0j)
(8202944123.064349+10j)	(6.946067720357567+0j)
(8286346623.238401+10j)	(6.946067720357567+0j)
(8333993989.489152+10j)	(6.946067720357567+0j)
(8343961301.572281+10j)	(6.946067720357567+0j)
(8339614780.780901+10j)	(6.946067720357567+0j)
(8279087632.057049+10j)	(6.946067720357567+0j)
(8311704172.851299+10j)	(6.946067720357567+0j)
(8110959178.244452+10j)	(6.946067720357567+0j)
(8262280630.01989+10j)	(6.946067720357567+0j)
(8152395761.661003+10j)	(6.946067720357567+0j)
(8368658933.119898+10j)	(6.946067720357567+0j)
(8347420428.939102+10j)	(6.946067720357567+0j)
(8349096941.433826+10j)	(6.946067720357567+0j)
(8338686527.222008+10j)	(6.946067720357567+0j)
(8248572094.853571+10j)	(6.946067720357567+0j)
(8257610546.451048+10j)	(6.946067720357567+0j)
(8293271838.963102+10j)	(6.946067720357567+0j)
(8208247055.17103+10j)	(6.946067720357567+0j)
(8262776359.423307+10j)	(6.946067720357567+0j)
(8230620905.330399+10j)	(6.946067720357567+0j)
(8255864334.096105+10j)	(6.946067720357567+0j)
(8094880869.391946+10j)	(6.946067720357567+0j)
(8209317268.068974+10j)	(6.946067720357567+0j)
(8199909543.767147+10j)	(6.946067720357567+0j)
(8135979967.930872+10j)	(6.946067720357567+0j)
(8028825157.750521+10j)	(6.946067720357567+0j)
(8252409923.030273+10j)	(6.946067720357567+0j)
(8184322678.908726+10j)	(6.946067720357567+0j)
(8146736831.878836+10j)	(6.946067720357567+0j)
(8286174824.650254+10j)	(6.946067720357567+0j)
(8328085091.217592+10j)	(6.946067720357567+0j)
(8254530761.379203+10j)	(6.946067720357567+0j)
(8036652227.8951435+10j)	(6.946067720357567+0j)
(7904598110.911903+10j)	(6.946067720357567+0j)
(7997343333.248982+10j)	(6.946067720357567+0j)
(8071521221.221337+10j)	(6.946067720357567+0j)
(8325676358.286896+10j)	(6.946067720357567+0j)
(8362186789.59539+10j)	(6.946067720357567+0j)
(8253205252.411727+10j)	(6.946067720357567+0j)
(8262210377.032134+10j)	(6.946067720357567+0j)
(8203220719.941785+10j)	(6.946067720357567+0j)
(8149591382.09822+10j)	(6.946067720357567+0j)
(8284174927.244224+10j)	(6.946067720357567+0j)
(8310577985.431065+10j)	(6.946067720357567+0j)
(8069969634.311517+10j)	(6.946067720357567+0j)
(8374901773.722693+10j)	(6.946067720357567+0j)
(8098523646.822666+10j)	(6.946067720357567+0j)
(7996851448.9826145+10j)	(6.946067720357567+0j)
(7797124007.645819+10j)	(6.946067720357567+0j)
(8328350152.681091+10j)	(6.946067720357567+0j)
(8266438354.57945+10j)	(6.946067720357567+0j)
(8023511113.049807+10j)	(6.946067720357567+0j)
(8064261993.187601+10j)	(6.946067720357567+0j)
(8317352876.949299+10j)	(6.946067720357567+0j)
(8340883350.8729515+10j)	(6.946067720357567+0j)
(8284750285.012293+10j)	(6.946067720357567+0j)
(8178408556.289907+10j)	(6.946067720357567+0j)
(8323990059.422444+10j)	(6.946067720357567+0j)
(7970776197.774245+10j)	(6.946067720357567+0j)
(8304719315.31276+10j)	(6.946067720357567+0j)
(8200509592.616638+10j)	(6.946067720357567+0j)
(8273543908.571474+10j)	(6.946067720357567+0j)
(8279082947.556362+10j)	(6.946067720357567+0j)
(8077569259.574796+10j)	(6.946067720357567+0j)
(8284540520.143435+10j)	(6.946067720357567+0j)
(8307866256.48011+10j)	(6.946067720357567+0j)
(8262939834.498053+10j)	(6.946067720357567+0j)
(8228349334.329028+10j)	(6.946067720357567+0j)
(8375623370.628035+10j)	(6.946067720357567+0j)
(8373404143.578316+10j)	(6.946067720357567+0j)
(8361127413.874145+10j)	(6.919646256741712+0j)
(8362846316.279431+10j)	(6.919646256741712+0j)
(8362669770.533983+10j)	(6.919646256741712+0j)
(8340777133.686497+10j)	(6.919646256741712+0j)
(8185932060.520361+10j)	(6.919646256741712+0j)
(8330893705.338807+10j)	(6.919646256741712+0j)
(8133971595.126591+10j)	(6.919646256741712+0j)
(8204048075.842375+10j)	(6.919646256741712+0j)
(8305431070.766095+10j)	(6.919646256741712+0j)
(8286528372.568204+10j)	(6.919646256741712+0j)
(7962199977.880699+10j)	(6.919646256741712+0j)
(8038150162.820017+10j)	(6.919646256741712+0j)
(8278293172.012815+10j)	(6.919646256741712+0j)
